#q2lo q2hi qTlo qThi PDF0  uncertainty
125.016 125.02 20 25 2.19297066711782e-08 1.287119440972828e-13
125.016 125.02 25 30 1.559786031280138e-08 1.433416212998409e-12
125.016 125.02 30 35 1.100642976297121e-08 1.022686982839124e-12
125.016 125.02 35 40 7.675761017858146e-09 7.168093114102215e-13
125.016 125.02 40 45 5.245551395504015e-09 4.902101842161934e-13
125.016 125.02 45 50 3.460584164571953e-09 3.221791692588371e-13
125.016 125.02 50 55 2.142141841827773e-09 1.972848065951042e-13
125.016 125.02 55 60 1.164554483430646e-09 1.04297170685744e-13
125.016 125.02 60 65 4.385766103790919e-10 3.518369654382208e-14
125.016 125.02 65 70 -9.990937248726324e-11 4.733108555783019e-15
125.016 125.02 70 75 -4.975308545716397e-10 3.534255816032616e-15
125.016 125.02 75 80 -7.88558973008409e-10 2.680493793682878e-15
125.016 125.02 80 85 -9.984593358309992e-10 2.059477516200012e-15
125.016 125.02 85 90 -1.146343236322923e-09 1.600097578250608e-15
125.016 125.02 90 95 -1.246667314180083e-09 1.252799791498202e-15
125.016 125.02 95 100 -1.310460112333613e-09 9.887137844661316e-16
125.02 125.024 0 5 1.876433119580043e-08 1.689467034914575e-12
125.02 125.024 5 10 3.23692023063041e-08 1.450687512561402e-12
125.02 125.024 10 15 2.747671730321094e-08 6.564988613949825e-13
125.02 125.024 15 20 2.04257408322316e-08 7.048899508653426e-13
125.02 125.024 20 25 1.469041450997645e-08 7.745391726454191e-13
125.02 125.024 25 30 1.044883745431903e-08 3.927839506574253e-13
125.02 125.024 30 35 7.373171884318433e-09 2.846767803864973e-13
125.02 125.024 35 40 5.142034787833878e-09 2.009268378736682e-13
125.02 125.024 40 45 3.514082484152008e-09 1.375252148705023e-13
125.02 125.024 45 50 2.318357584906812e-09 8.988690620127527e-14
125.02 125.024 50 55 1.435144837782818e-09 5.417686801257019e-14
125.02 125.024 55 60 7.802627116116547e-10 2.744379354967457e-14
125.02 125.024 60 65 2.939286986455807e-10 7.553127164140853e-15
125.02 125.024 65 70 -6.680759735975573e-11 3.18867683204971e-15
125.02 125.024 70 75 -3.331830097441474e-10 1.805693001935687e-14
125.02 125.024 75 80 -5.281494231604105e-10 2.608123175760771e-14
125.02 125.024 80 85 -6.687690650253797e-10 3.186537819750594e-14
125.02 125.024 85 90 -7.678440877153502e-10 3.592258074235565e-14
125.02 125.024 90 95 -8.350587266084486e-10 3.864481176150046e-14
125.02 125.024 95 100 -8.778008354179205e-10 4.03389540898758e-14
125.024 125.028 0 5 1.344051040182845e-08 9.196961624381751e-13
125.024 125.028 5 10 2.318568720960845e-08 5.356145736571415e-13
125.024 125.028 10 15 1.968150373750272e-08 4.184505189915281e-14
125.024 125.028 15 20 1.463106678954808e-08 1.867749457282479e-13
125.024 125.028 20 25 1.05229289146083e-08 3.264217439956683e-13
125.024 125.028 25 30 7.484709719935388e-09 1.186341943393335e-13
125.024 125.028 30 35 5.281608095149483e-09 8.909596882655297e-14
125.024 125.028 35 40 3.683430650750566e-09 6.38457858589738e-14
125.024 125.028 40 45 2.517309856299429e-09 4.377683565181056e-14
125.024 125.028 45 50 1.660792397750657e-09 2.826905649855677e-14
125.024 125.028 50 55 1.028127933008123e-09 1.644010710937213e-14
125.024 125.028 55 60 5.590180121529746e-10 7.486799403569025e-15
125.024 125.028 60 65 2.106407325814628e-10 8.111246214894589e-16
125.024 125.028 65 70 -4.777149520320498e-11 4.085145097560077e-15
125.024 125.028 70 75 -2.385867567380583e-10 7.768334758636133e-15
125.024 125.028 75 80 -3.782526529300574e-10 1.047987168691718e-14
125.024 125.028 80 85 -4.789885143509515e-10 1.243280349774996e-14
125.024 125.028 85 90 -5.499647308591608e-10 1.379549078014677e-14
125.024 125.028 90 95 -5.981182569566829e-10 1.469795277020319e-14
125.024 125.028 95 100 -6.2874113860373e-10 1.524501421962762e-14
125.028 125.032 0 5 1.009859188184702e-08 5.90488875480844e-13
125.028 125.032 5 10 1.742088620590142e-08 2.278596987694501e-13
125.028 125.032 10 15 1.478815573166753e-08 1.172258407990454e-13
125.028 125.032 15 20 1.099351236479554e-08 2.997762355969244e-14
125.028 125.032 20 25 7.906813833501043e-09 1.660947103768601e-13
125.028 125.032 25 30 5.623986229926412e-09 3.269692765483365e-14
125.028 125.032 30 35 3.968627014813887e-09 2.711793006162318e-14
125.028 125.032 35 40 2.76778455424046e-09 2.019534820240889e-14
125.028 125.032 40 45 1.891575572127289e-09 1.390701566855389e-14
125.028 125.032 45 50 1.247994202567351e-09 8.711427734753097e-15
125.028 125.032 50 55 7.726109783892164e-10 4.592490466263523e-15
125.028 125.032 55 60 4.201196852733188e-10 1.401413336698826e-15
125.028 125.032 60 65 1.583452095245676e-10 9.882438251615309e-16
125.028 125.032 65 70 -3.58304258972323e-11 2.718853023956593e-15
125.028 125.032 70 75 -1.792141056763449e-10 4.047591737755319e-15
125.028 125.032 75 80 -2.841642477824164e-10 5.031765250132631e-15
125.028 125.032 80 85 -3.59862266648858e-10 5.739405446491166e-15
125.028 125.032 85 90 -4.131986789200588e-10 6.22786197457718e-15
125.028 125.032 90 95 -4.493858475400913e-10 6.542538119519445e-15
125.028 125.032 95 100 -4.724001831915688e-10 6.722306737741428e-15
125.032 125.036 0 5 7.864368085425791e-09 4.198379318309152e-13
125.032 125.036 5 10 1.35668330310908e-08 1.078293540604123e-13
125.032 125.036 10 15 1.151669127332504e-08 1.506345319748818e-13
125.032 125.036 15 20 8.561599595642984e-09 2.068639798922645e-14
125.032 125.036 20 25 6.157782595332921e-09 9.778773485844197e-14
125.032 125.036 25 30 4.379973687993553e-09 2.945994986801837e-15
125.032 125.036 30 35 3.090810374237949e-09 5.23021226109272e-15
125.032 125.036 35 40 2.155609205799354e-09 4.646148412390175e-15
125.032 125.036 40 45 1.473223646584639e-09 3.2558223874354e-15
125.032 125.036 45 50 9.720033227122734e-10 1.785196540171474e-15
125.032 125.036 50 55 6.017727945620519e-10 4.798506142501948e-16
125.032 125.036 55 60 3.272489105728205e-10 5.946692131235713e-16
125.032 125.036 60 65 1.233744910510502e-10 1.408022181919409e-15
125.032 125.036 65 70 -2.785426277332211e-11 1.97856243474112e-15
125.032 125.036 70 75 -1.39526264147742e-10 2.439386677900194e-15
125.032 125.036 75 80 -2.212660793037545e-10 2.785688589730653e-15
125.032 125.036 80 85 -2.802240983130912e-10 3.033672145238894e-15
125.032 125.036 85 90 -3.217666062216161e-10 3.200436193261101e-15
125.032 125.036 90 95 -3.499529709700657e-10 3.300495673317586e-15
125.032 125.036 95 100 -3.678800186333747e-10 3.348205852471412e-15
125.036 125.04 0 5 6.29737968372597e-09 3.184627520956797e-13
125.036 125.04 5 10 1.086374993644986e-08 5.544122089423603e-14
125.036 125.04 10 15 9.222198846942197e-09 1.469917986470389e-13
125.036 125.04 15 20 6.855930437968078e-09 3.612156906692604e-14
125.036 125.04 20 25 4.931059374430327e-09 6.429905904299321e-14
125.036 125.04 25 30 3.507452503652775e-09 7.641007789001166e-15
125.036 125.04 30 35 2.475126966762018e-09 2.867776541992591e-15
125.036 125.04 35 40 1.726238589383145e-09 1.200742348660178e-15
125.036 125.04 40 45 1.179795423772737e-09 7.568097724901371e-16
125.036 125.04 45 50 7.784235593820597e-10 7.907702212694405e-16
125.036 125.04 50 55 4.81944758951086e-10 9.913063723024962e-16
125.036 125.04 55 60 2.621056685183022e-10 1.225386095471704e-15
125.036 125.04 60 65 9.884137279285799e-11 1.411480821019952e-15
125.036 125.04 65 70 -2.226501591740612e-11 1.523202920138613e-15
125.036 125.04 70 75 -1.116947457778953e-10 1.637354295371273e-15
125.036 125.04 75 80 -1.771549434025684e-10 1.728069614372367e-15
125.036 125.04 80 85 -2.243714977640159e-10 1.792045486093681e-15
125.036 125.04 85 90 -2.576416401931015e-10 1.830704393802674e-15
125.036 125.04 90 95 -2.802160582511233e-10 1.846424903441601e-15
125.036 125.04 95 100 -2.945746592223173e-10 1.843619217284132e-15
125.04 125.044 0 5 5.156154619469166e-09 2.522079940274529e-13
125.04 125.044 5 10 8.895104463510466e-09 3.046332108924572e-14
125.04 125.044 10 15 7.551117943139383e-09 1.331107820885958e-13
125.04 125.044 15 20 5.613683256478987e-09 3.903078926301808e-14
125.04 125.044 20 25 4.037626314927633e-09 4.588323571472901e-14
125.04 125.044 25 30 2.871984605557152e-09 1.109041878870113e-14
125.04 125.044 30 35 2.026714682391635e-09 5.758850795923354e-15
125.04 125.044 35 40 1.413518909534197e-09 3.362018039945266e-15
125.04 125.044 40 45 9.660836744404208e-10 2.245829709068069e-15
125.04 125.044 45 50 6.374324987337477e-10 1.720863985817733e-15
125.04 125.044 50 55 3.94668057423049e-10 1.476779132895108e-15
125.04 125.044 55 60 2.1465678027105e-10 1.365697489012436e-15
125.04 125.044 60 65 8.096961597288121e-11 1.2932238581605e-15
125.04 125.044 65 70 -1.819797076523792e-11 1.217884046660551e-15
125.04 125.044 70 75 -9.142805729838132e-11 1.18815701061667e-15
125.04 125.044 75 80 -1.45031289926204e-10 1.172249479874415e-15
125.04 125.044 80 85 -1.83696084435789e-10 1.159561760898085e-15
125.04 125.044 85 90 -2.109410719602029e-10 1.145351481018815e-15
125.04 125.044 90 95 -2.294279705715226e-10 1.127075856066042e-15
125.04 125.044 95 100 -2.411873788833243e-10 1.104963995579002e-15
125.044 125.048 0 5 4.299333238617628e-09 2.058876495642579e-13
125.044 125.048 5 10 7.417054516091117e-09 1.767426017653519e-14
125.044 125.048 10 15 6.29647020476031e-09 1.176022432818256e-13
125.044 125.048 15 20 4.680998833575822e-09 3.744171575922578e-14
125.044 125.048 20 25 3.366829602622146e-09 3.476010547520238e-14
125.044 125.048 25 30 2.394867784657544e-09 1.175071649228931e-14
125.044 125.048 30 35 1.690039559426164e-09 6.56799770190293e-15
125.044 125.048 35 40 1.178722432521222e-09 4.035129218726606e-15
125.044 125.048 40 45 8.056230849569042e-10 2.714708212863027e-15
125.044 125.048 45 50 5.31571334821982e-10 1.990777124887768e-15
125.044 125.048 50 55 3.291363224977347e-10 1.575879166779479e-15
125.044 125.048 55 60 1.790283937791712e-10 1.326522100017024e-15
125.044 125.048 60 65 6.754829941416598e-11 1.14968285267644e-15
125.044 125.048 65 70 -1.514713995600927e-11 1.000491832744154e-15
125.044 125.048 70 75 -7.621409969752513e-11 9.119181490402998e-16
125.044 125.048 75 80 -1.209147429089609e-10 8.519568042155137e-16
125.044 125.048 80 85 -1.531585446565325e-10 8.076884551930238e-16
125.044 125.048 85 90 -1.758795573755954e-10 7.72091039530276e-16
125.044 125.048 90 95 -1.912972956579943e-10 7.407238934781816e-16
125.044 125.048 95 100 -2.011050124740928e-10 7.120116959952419e-16
125.048 125.05 0 5 9.46217033429348e-10 4.323064017249613e-14
125.048 125.05 5 10 1.63239391141657e-09 1.887131110928911e-16
125.048 125.05 10 15 1.385781443514386e-09 2.906851129455747e-14
125.048 125.05 15 20 1.030243011067745e-09 1.059331599587504e-14
125.048 125.05 20 25 7.410125870305222e-10 5.977584448732832e-15
125.048 125.05 25 30 5.270954806869825e-10 3.788122623983523e-15
125.048 125.05 30 35 3.719702771926847e-10 2.29339138164309e-15
125.048 125.05 35 40 2.594341654204399e-10 1.479421670187858e-15
125.048 125.05 40 45 1.773180499293278e-10 1.00177770820943e-15
125.048 125.05 45 50 1.170011796538709e-10 7.051249781886821e-16
125.048 125.05 50 55 7.244640812042544e-11 5.123938221742684e-16
125.048 125.05 55 60 3.940833205662828e-11 3.823178547881947e-16
125.048 125.05 60 65 1.487191094664891e-11 2.875431153398059e-16
125.048 125.05 65 70 -3.329229298777983e-12 2.132607356333675e-16
125.048 125.05 70 75 -1.677008871176041e-11 1.631597767017837e-16
125.048 125.05 75 80 -2.660881868142995e-11 1.275528121209746e-16
125.048 125.05 80 85 -3.370585975278487e-11 1.016376977746291e-16
125.048 125.05 85 90 -3.87069726811937e-11 8.239915075925976e-17
125.048 125.05 90 95 -4.210065585872906e-11 6.774994007659324e-17
125.048 125.05 95 100 -4.425958264760003e-11 5.649202419882171e-17
124.952 125.05 0 100 1.423721631100882e-05 9.292082662406812e-11
