#q2lo q2hi qTlo qThi PDF0  uncertainty
125.028 125.03 20 25 -1.520990170823913e-09 1.630296756610152e-14
125.028 125.03 25 30 -1.081829316873857e-09 4.87801956399595e-15
125.028 125.03 30 35 -7.633851254757337e-10 2.663879143677799e-15
125.028 125.03 35 40 -5.323811119700175e-10 1.611726333110424e-15
125.03 125.032 0 5 -1.817631748551988e-09 6.410404474110234e-14
125.03 125.032 5 10 -3.135477002728043e-09 6.689095564670612e-15
125.03 125.032 10 15 -2.66153237104471e-09 5.037490139048649e-14
125.03 125.032 15 20 -1.978533799541772e-09 1.632095371351207e-14
125.03 125.032 20 25 -1.422983374379794e-09 1.433492785647035e-14
125.03 125.032 25 30 -1.012125374451684e-09 5.220656969682299e-15
125.03 125.032 30 35 -7.142028960968035e-10 2.955638800289679e-15
125.03 125.032 35 40 -4.980848263843583e-10 1.831014874494632e-15
125.032 125.034 0 5 -1.707525595876473e-09 5.943243622148258e-14
125.032 125.034 5 10 -2.945557099513001e-09 4.901458505029597e-15
125.032 125.034 10 15 -2.500335120390209e-09 4.85097486822593e-14
125.032 125.034 15 20 -1.858712582917062e-09 1.620950884893555e-14
125.032 125.034 20 25 -1.33681321132286e-09 1.284168610771239e-14
125.032 125.034 25 30 -9.508398433890484e-10 5.352511259179411e-15
125.032 125.034 30 35 -6.709606031558573e-10 3.092656337832059e-15
125.032 125.034 35 40 -4.67930650552955e-10 1.9404836196838e-15
125.034 125.036 0 5 -1.609967105779887e-09 5.54879912341383e-14
125.034 125.036 5 10 -2.777280494719273e-09 3.657263629632298e-15
125.034 125.036 10 15 -2.357507989162225e-09 4.656677562312754e-14
125.034 125.036 15 20 -1.752546279617415e-09 1.589564698239774e-14
125.034 125.036 20 25 -1.260463078332862e-09 1.167241064571539e-14
125.034 125.036 25 30 -8.965384792234351e-10 5.359398961666942e-15
125.034 125.036 30 35 -6.32646258182355e-10 3.136502159792332e-15
125.034 125.036 35 40 -4.412128907952946e-10 1.983395040226159e-15
